price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
0.04139268515822508,"Flash You may have this creature enter as a copy of any creature card in a graveyard that was put there from the battlefield this turn, except it's a Phyrexian in addition to its other types.",Creature — Phyrexian Shapeshifter,3.0,1,0.0,0.0,2022.0,Rare,B
-0.38721614328026455,({R/P} can be paid with either {R} or 2 life.) Gain control of target creature an opponent controls until end of turn. Untap that creature. It gains haste until end of turn.,Instant,5.0,1,,,2015.0,Uncommon,R
-0.060480747381381476,"When this enchantment enters, you may exile target artifact or enchantment. At the beginning of your upkeep, you may exile target artifact or enchantment. If you do, its controller gains control of this enchantment.",Enchantment,3.0,1,,,2013.0,Rare,W
-1.3979400086720375,Untap target creature. It gets +2/+2 until end of turn and can block an additional creature this turn.,Instant,2.0,1,,,2018.0,Common,W
-1.0969100130080565,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.),Sorcery,3.0,1,,,2024.0,Common,R
-1.0,"Exile the top three cards of your library. Until end of turn, you may play those cards. (If you cast a spell this way, you still pay its costs. You can play a land this way only if you have an available land play remaining.)",Sorcery,3.0,1,,,2014.0,Uncommon,R
-0.494850021680094,Target creature gets +2/+2 and gains indestructible until end of turn. (Damage and effects that say 'destroy' don't destroy it.),Instant,2.0,1,,,2024.0,Common,W
-0.1938200260161128,Adamaro's power and toughness are each equal to the number of cards in the hand of the opponent with the most cards in hand.,Legendary Creature — Spirit,3.0,1,,,2005.0,Rare,R
-0.769551078621726,"As long as this creature is attacking, it gets +2/+0. Pay 4 life: This creature gains indestructible until end of turn. (Damage and effects that say 'destroy' don't destroy it.)",Creature — Vampire Soldier,2.0,1,1.0,1.0,2017.0,Uncommon,W
-1.6989700043360187,Tap two untapped artifacts and/or creatures you control: Put a +1/+1 counter on this creature. Activate only as a sorcery.,Artifact Creature — Gnome,4.0,1,3.0,3.0,2023.0,Common,W
-0.017728766960431602,"Equipped creature gets +1/+1 for each artifact you control. Whenever equipped creature attacks, look at the top six cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. Equip {3}",Artifact — Equipment,2.0,1,,,2025.0,Rare,Colorless
-1.5228787452803376,Flash This creature enters with three +1/+1 counters on it.,Creature — Insect,5.0,1,0.0,0.0,2020.0,Common,Colorless
-1.3979400086720375,"Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)",Creature — Lizard Beast,5.0,1,6.0,2.0,2013.0,Common,G
-1.3010299956639813,"Vigilance When this creature enters, choose one — • Target creature gets +2/+2 and gains vigilance until end of turn. • Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",Creature — Phyrexian Druid,3.0,1,2.0,2.0,2023.0,Common,G
-0.6989700043360187,"Whenever you cast an instant or sorcery spell, if this artifact has fewer than three charge counters on it, put a charge counter on it. Remove three charge counters from this artifact: When you next cast an instant or sorcery spell this turn, copy it and you may choose new targets for the copy.",Artifact,3.0,1,,,2025.0,Rare,U
-0.7958800173440752,{T}: Add {U} or {C}{U}. Spend this mana only to pay cumulative upkeep costs.,Creature — Unicorn,3.0,1,2.0,2.0,1995.0,Common,UW
0.04139268515822508,"Flying, vigilance {T}: When target creature other than this creature dies this turn, return that card to the battlefield under your control.",Snow Creature — Angel,6.0,1,4.0,5.0,2018.0,Rare,W
-0.4089353929735008,{T}: Add {C}. {T}: Add {W} or {U}. This land deals 1 damage to you.,Land,0.0,1,,,2025.0,Rare,UW
-0.721246399047171,Flying {1}{S}: Target creature loses flying until end of turn. ({S} can be paid with one mana from a snow source.),Snow Creature — Illusion,5.0,1,3.0,3.0,2006.0,Uncommon,U
-1.0457574905606752,"When this creature enters, clash with an opponent. If you win, put a +1/+1 counter on this creature. (Each clashing player reveals the top card of their library, then puts that card on their choice of the top or bottom. A player wins if their card had a greater mana value.)",Creature — Goblin Warrior,2.0,1,2.0,1.0,2007.0,Common,R
-0.6989700043360187,Lifelink Adelbert Steiner gets +1/+1 for each Equipment you control.,Legendary Creature — Human Knight,2.0,1,2.0,1.0,2025.0,Uncommon,W
0.37106786227173627,"Vigilance Adeline's power is equal to the number of creatures you control. Whenever you attack, for each opponent, create a 1/1 white Human creature token that's tapped and attacking that player or a planeswalker they control.",Legendary Creature — Human Knight,3.0,1,,4.0,2025.0,Rare,W
-0.8860566476931632,"Flying, haste Whenever you cast an instant or sorcery spell, Wizards you control get +1/+1 until end of turn.",Legendary Creature — Human Wizard,3.0,1,2.0,2.0,2018.0,Uncommon,RU
-1.0969100130080565,"When Adéwalé enters, reveal the top six cards of your library. Put an Assassin, Pirate, or Vehicle card from among them into your hand and the rest on the bottom of your library in a random order. Whenever a Vehicle you control deals combat damage to a player, you may return this card from your graveyard to your hand.",Legendary Creature — Human Assassin Pirate,3.0,1,4.0,1.0,2024.0,Uncommon,BU
-0.8860566476931632,"At the beginning of combat on your turn, if you control a Basri planeswalker, put a +1/+1 counter on this creature.",Creature — Human Soldier,2.0,1,2.0,1.0,2020.0,Common,W
-0.958607314841775,"Emerge {5}{W} (You may cast this spell by sacrificing a creature and paying the emerge cost reduced by that creature's mana value.) When this creature enters, create a 2/2 white Alien creature token. If this creature's emerge cost was paid, instead create X of those tokens, where X is the sacrificed creature's toughness.",Creature — Alien,4.0,1,2.0,2.0,2023.0,Rare,W
-0.8860566476931632,"Other Pirates you control get +1/+1. At the beginning of your end step, gain control of target nonland permanent controlled by a player who was dealt combat damage by three or more Pirates this turn.",Legendary Creature — Human Pirate,4.0,1,3.0,3.0,2023.0,Mythic,BRU
-0.6777807052660807,"When Admiral Brass enters, mill four cards. At the beginning of combat on your turn, you may return target Pirate creature card from your graveyard to the battlefield with a finality counter on it. It has base power and toughness 4/4. It gains haste until end of turn. (If a creature with a finality counter on it would die, exile it instead.)",Legendary Creature — Human Pirate,5.0,1,3.0,3.0,2023.0,Mythic,BRU
-0.4559319556497244,"Raid — If you attacked this turn, you may pay {U} rather than pay this spell's mana cost. Counter target spell.",Instant,3.0,1,,,2018.0,Rare,U
-0.07058107428570728,"Flying Landfall — Whenever a land you control enters, you may exile target nonland permanent other than this creature. When this creature leaves the battlefield, return all cards exiled with it to the battlefield under their owners' control.",Creature — Angel,6.0,1,6.0,6.0,2020.0,Mythic,W
1.251638220448212,Reveal the top card of your library and put that card into your hand. You lose life equal to its mana value. You may repeat this process any number of times.,Instant,5.0,1,,,2020.0,Rare,B
-0.42021640338318983,"When this creature enters, roll a six-sided die. You gain life equal to the result.",Host Creature — Cat,1.0,1,1.0,1.0,2020.0,Common,W
-1.3979400086720375,"When this creature dies, create a 2/2 black Zombie Druid creature token. Renew — {B}, Exile this card from your graveyard: Put a +1/+1 counter on target creature. Activate only as a sorcery.",Creature — Crocodile,5.0,1,5.0,3.0,2025.0,Common,B
-0.24412514432750865,"Double strike Eternalize {3}{W}{W} ({3}{W}{W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Cat with no mana cost. Eternalize only as a sorcery.)",Creature — Cat,2.0,1,1.0,1.0,2017.0,Rare,W
-1.3010299956639813,"Whenever a player casts a spell, if it's not their turn, this creature deals 4 damage to them. Whenever you activate an exhaust ability, put a +1/+1 counter on this creature.",Creature — Minotaur Pilot,3.0,1,3.0,3.0,2025.0,Uncommon,R
-1.0,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.) Whenever Adrestia attacks, if an Assassin crewed it this turn, draw a card. Adrestia becomes an Assassin in addition to its other types until end of turn. Crew 1",Legendary Artifact — Vehicle,3.0,1,4.0,3.0,2024.0,Uncommon,Colorless
-0.721246399047171,"Melee (Whenever this creature attacks, it gets +1/+1 until end of turn for each opponent you attacked this combat.) Other creatures you control have melee. (If a creature has multiple instances of melee, each triggers separately.)",Legendary Creature — Human Knight,5.0,1,4.0,4.0,2022.0,Rare,RW
-1.3010299956639813,"Hidden agenda (Start the game with this conspiracy face down in the command zone and secretly choose a card name. You may turn this conspiracy face up any time and reveal that name.) Whenever a creature you control with the chosen name attacks, you may pay {W}. If you do, that creature gains indestructible until end of turn. (Damage and effects that say 'destroy' don't destroy it.)",Conspiracy,0.0,1,,,2016.0,Common,W
-0.721246399047171,"{2}{U}, {T}: Copy target activated or triggered ability you control. You may choose new targets for the copy. Ultimate Sacrifice — {1}{U}, Sacrifice Adric: Counter target activated or triggered ability. Doctor's companion (You can have two commanders if the other is the Doctor.)",Legendary Creature — Human Artificer,2.0,1,1.0,1.0,2023.0,Rare,U
0.4329692908744057,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.) If one or more tokens would be created under your control, twice that many of those tokens are created instead.",Legendary Creature — Merfolk Wizard,4.0,1,2.0,2.0,2024.0,Mythic,GU
-0.6575773191777937,"Flying, lifelink, haste",Creature — Dragon,5.0,1,4.0,3.0,2021.0,Rare,RW
-1.3979400086720375,Flying {U}: This creature gains shroud until end of turn. (It can't be the target of spells or abilities.),Creature — Drone,4.0,1,2.0,2.0,2004.0,Common,U
-1.3979400086720375,"Flying {2}{U}, Discard two cards: Return this card from your graveyard to the battlefield tapped.",Creature — Zombie Horror,5.0,1,3.0,4.0,2022.0,Common,U
-1.0969100130080565,First strike {W}: Target creature gains first strike until end of turn.,Creature — Human Soldier Scout,2.0,1,1.0,1.0,1997.0,Common,W
-0.5376020021010439,(Start the game with this conspiracy face up in the command zone.) Your minimum deck size is reduced by five.,Conspiracy,0.0,1,,,2014.0,Uncommon,Colorless
-0.7958800173440752,Create a 5/5 green Wurm creature token with trample.,Instant,4.0,1,,,2017.0,Rare,GW
-1.5228787452803376,"Look at the top five cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, draw a card.",Sorcery,2.0,1,,,2020.0,Common,G
-1.0,"Flying Whenever this Vehicle attacks, draw a card, then discard a card. Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",Artifact — Vehicle,3.0,1,3.0,2.0,2025.0,Common,Colorless
0.8709888137605752,"Green legendary creatures you control have 'bands with other legendary creatures.' (Any legendary creatures can attack in a band as long as at least one has 'bands with other legendary creatures.' Bands are blocked as a group. If at least two legendary creatures you control, one of which has 'bands with other legendary creatures,' are blocking or being blocked by the same creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",Land,0.0,1,,,1994.0,Uncommon,Colorless
-0.8239087409443188,"When this land enters, you gain 2 life. {T}: Add {C}.",Land — Town,0.0,1,,,2025.0,Common,Colorless
-1.0969100130080565,"Landfall — Whenever a land you control enters, equipped creature gets +2/+2 until end of turn. Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",Artifact — Equipment,1.0,1,,,2024.0,Uncommon,Colorless
-1.5228787452803376,Look at the top three cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in any order.,Sorcery,1.0,1,,,2020.0,Common,G
